주소_clean,roadAddr,lat,lon
서울특별시 은평구 진관동 13-3,,37.6459204,126.9272025
서울특별시 관악구 신림동 1642-16,,37.47908570000001,126.9281105
서울특별시 도봉구 창동 694-10,서울특별시 도봉구 노해로62길 7 (창동),37.6508135,127.0385888
서울특별시 양천구 신정동 314-7,서울특별시 양천구 목동서로 300-1 (신정동),37.5214587,126.8687456
서울특별시 양천구 신정동 318-2,,37.52215899999999,126.8692768
서울특별시 양천구 신정동 318-1,서울특별시 양천구 목동서로 277 (신정동),37.5224333,126.8694344
서울특별시 금천구 가산동 142-42,서울특별시 금천구 가산로 146 (가산동),37.4783662,126.891062
서울특별시 양천구 목동 406-173,,37.5255821,126.8688566
서울특별시 금천구 가산동 60-35,,37.4782268,126.8861489
서울특별시 동작구 상도1동 656-1,,37.503956,126.9509244
서울특별시 양천구 목동 961-1,"서울특별시 양천구 오목로 300 (목동, 현대하이페리온2)",37.5240958,126.8703699
서울특별시 은평구 대조동 179-37,,37.6066684,126.922912
서울특별시 양천구 목동 408-162,,37.5246023,126.8695144
서울특별시 강동구 성내동 449-17,서울특별시 강동구 강동대로 241 (성내동),37.5224834,127.1327719
서울특별시 강남구 역삼동 735-1,서울특별시 강남구 테헤란로 132 (역삼동),37.4992674,127.0330423
서울특별시 관악구 봉천동 981-1,,37.4806123,126.9510478
서울특별시 도봉구 도봉동 637-94,,37.6702111,127.0466919
서울특별시 동작구 상도1동 390,서울특별시 동작구 상도로 295 (상도1동),37.5014693,126.9494853
서울특별시 도봉구 방학동 720-1,"서울특별시 도봉구 마들로 616 (방학동, 대상타운현대아파트)",37.6650769,127.0481468
서울특별시 강서구 마곡동 761-5,,37.5662696,126.827825
서울특별시 관악구 봉천동 979-8,서울특별시 관악구 남부순환로 지하1721 (봉천동),37.487812,126.957234
서울특별시 관악구 봉천동 930-39,서울특별시 관악구 남부순환로 1716 (봉천동),37.4825304,126.9405866
서울특별시 관악구 봉천동 981-11,,37.482456,126.9399196
서울특별시 동작구 노량진동 329-3,,37.5063824,126.9414344
서울특별시 동작구 상도동 455,"서울특별시 동작구 등용로 38 (상도동, 상도동래미안(1차)아파트)",37.499352,126.9547334
서울특별시 관악구 봉천동 986-1,,37.4897455,126.9274752
서울특별시 관악구 봉천동 702-44,,37.4900933,126.9280988
서울특별시 노원구 공릉동 656-2,,37.6190113,127.0796989
서울특별시 노원구 공릉동 629-1,,37.6190599,127.0767774
서울특별시 노원구 공릉동 670-12,서울특별시 노원구 동일로174길 24 (공릉동),37.6386381,127.0824209
서울특별시 관악구 봉천동 728-1,,37.4926255,126.9269207
서울특별시 강서구 마곡동 775-5,,37.5666596,126.8372545
서울특별시 강서구 등촌동 704,"서울특별시 강서구 화곡로63가길 92 (등촌동, 등촌9단지주공아파트)",37.561533,126.8488
서울특별시 강서구 마곡동 780-2,서울특별시 강서구 마곡동로 124 (마곡동),37.5628315,126.8333512
서울특별시 강동구 성내동 450-30,,37.5220267,127.133221
서울특별시 강동구 성내동 450-28,,37.5230816,127.1333319
서울특별시 강서구 마곡동 780-3,,37.5674538,126.8368497
서울특별시 강서구 등촌동 128-3,,37.5575526,126.8531396
서울특별시 강서구 등촌동 131,서울특별시 강서구 화곡로 375 (등촌동),37.558011,126.8517576
서울특별시 강서구 마곡동 55-16,,37.5728435,126.8280741
서울특별시 강서구 화곡동 1002-7,,37.551942,126.8505676
서울특별시 노원구 공릉동 26-94,,37.6405275,127.1105973
서울특별시 강서구 마곡동 727-138,,37.5706297,126.8298909
서울특별시 강서구 화곡동 1176,서울특별시 강서구 공항대로46길 105 (화곡동),37.5507002,126.8511363
서울특별시 강서구 화곡동 1002-10,,37.5479464,126.849416
서울특별시 강서구 가양동 188,,37.5703343,126.8409295
서울특별시 송파구 장지동 917-31,,37.4809978,127.1393097
서울특별시 강동구 강일동 676,서울특별시 강동구 아리수로91길 38 (강일동),37.5655012,127.1727528
서울특별시 강동구 강일동 688,,37.5654758,127.1730689
서울특별시 강동구 천호동 333-55,"서울특별시 강동구 올림픽로81길 15 (천호동, 천호 e-편한세상)",37.5447395,127.1246898
서울특별시 서대문구 홍제동 25-1,서울특별시 서대문구 통일로 380-4 (홍제동),37.5928933,126.9460881
서울특별시 서대문구 홍제동 26-4,,37.5822509,126.950559
서울특별시 서대문구 남가좌동 325-5,서울특별시 서대문구 증가로10길 36-23 (남가좌동),37.5709637,126.9112459
서울특별시 송파구 풍납동 470,,37.5247099,127.1098384
서울특별시 서초구 양재동 403,서울특별시 서초구 논현로 37-2 (양재동),37.4732586,127.0491789
서울특별시 서초구 양재동 298-2,,37.4757122,127.0446682
서울특별시 서초구 양재동 284-8,,37.4765409,127.0447566
서울특별시 서초구 양재동 284-7,,37.4759725,127.0453824
서울특별시 서초구 양재동 276-13,서울특별시 서초구 논현로17길 22 (양재동),37.4760451,127.0445806
서울특별시 서초구 양재동 298-6,,37.4757801,127.0436643
서울특별시 은평구 녹번동 161-2,서울특별시 은평구 응암로 377 (녹번동),37.6048773,126.9225117
서울특별시 은평구 녹번동 161-6,서울특별시 은평구 응암로 371 (녹번동),37.6044549,126.9223916
서울특별시 서초구 양재동 264-7,서울특별시 서초구 마방로6길 7-40 (양재동),37.4762777,127.0431354
서울특별시 서초구 양재동 298-5,,37.4759313,127.0431375
서울특별시 서초구 양재동 310-1,서울특별시 서초구 동산로13길 51-2 (양재동),37.4737161,127.0435427
서울특별시 서초구 양재동 310-5,,37.4728954,127.0420601
서울특별시 은평구 응암동 96-2,서울특별시 은평구 은평로 170 (응암동),37.6012086,126.9269039
서울특별시 은평구 응암동 96-12,서울특별시 은평구 은평로 170 (응암동),37.6012086,126.9269039
서울특별시 서초구 양재동 376-1,서울특별시 서초구 동산로 54 (양재동),37.4714778,127.0448807
서울특별시 서초구 양재동 390-3,,37.4710612,127.0455381
서울특별시 동작구 상도1동 676-3,,37.5036681,126.9484998
서울특별시 동작구 상도1동 500-1,서울특별시 동작구 상도로61길 4 (상도동),37.4951018,126.9552354
서울특별시 동작구 흑석동 224-1,서울특별시 동작구 흑석로 102 (흑석동),37.5070482,126.9608627
서울특별시 영등포구 문래동5가 22-1,,37.5171834,126.884154
서울특별시 영등포구 양평동2가 33-82,,37.5255779,126.8858943
서울특별시 관악구 봉천동 981-9,,37.4812436,126.9430185
서울특별시 영등포구 양평동2가 1-4,서울특별시 영등포구 문래로 21 (양평동2가),37.52342660000001,126.8837577
서울특별시 관악구 신림동 1467-13,,37.4838862,126.9263407
서울특별시 송파구 방이동 220-2,,37.50911019999999,127.1219289
서울특별시 송파구 방이동 220-5,서울특별시 송파구 오금로27길 18 (방이동),37.5149476,127.1194978
서울특별시 영등포구 신길동 4884,,37.4997202,126.9195459
서울특별시 송파구 방이동 221-2,,37.5071544,127.1204401
서울특별시 영등포구 신길동 4082-6,,37.4984509,126.9158512
서울특별시 송파구 방이동 222-13,,37.5074899,127.1207669
서울특별시 동작구 신대방동 720,"서울특별시 동작구 보라매로 70 (신대방동, 보라매e편한세상아파트)",37.4954265,126.9285604
서울특별시 강남구 역삼동 803-8,,37.499256,127.0362134
서울특별시 강남구 역삼동 738-44,,37.4986507,127.0369171
서울특별시 강남구 역삼동 738-7,서울특별시 강남구 논현로85길 5 (역삼동),37.499089,127.0370586
서울특별시 강남구 역삼동 738-1,서울특별시 강남구 역삼로17길 64 (역삼동),37.4988924,127.0366102
서울특별시 강남구 압구정동 528,"서울특별시 강남구 압구정로61길 37 (압구정동, 한양아파트)",37.5291933,127.043812
서울특별시 강남구 압구정동 527,,37.5293118,127.0433846
서울특별시 강남구 청담동 77,서울특별시 강남구 도산대로 402-2 (청담동),37.5240631,127.0462215
서울특별시 강남구 청담동 4-9,서울특별시 강남구 도산대로 442 (청담동),37.5233934,127.0436578
서울특별시 강남구 청담동 77-28,,37.5224048,127.0425359
서울특별시 영등포구 도림동 224-1,,37.5088627,126.896034
서울특별시 강남구 논현동 279-92,,37.5139817,127.0424005
서울특별시 송파구 거여동 178-53,서울특별시 송파구 거마로7길 9 (거여동),37.4954573,127.1443641
서울특별시 강남구 삼성동 111-59,,37.5181317,127.0520534
서울특별시 송파구 거여동 172-11,,37.4956134,127.1445244
서울특별시 영등포구 대림동 1077-7,,37.4899037,126.9004315
서울특별시 영등포구 대림동 697-2,서울특별시 영등포구 도림로 154-2 (대림동),37.4954266,126.9001326
서울특별시 영등포구 대림동 706-1,서울특별시 영등포구 도림로 144 (대림동),37.4954266,126.9001326
서울특별시 영등포구 대림동 736-3,,37.4943689,126.8980056
서울특별시 영등포구 대림동 697,서울특별시 영등포구 대림로 190-2 (대림동),37.4972211,126.898889
서울특별시 양천구 목동 918-3,,37.5307303,126.8759189
서울특별시 구로구 신도림동 324-4,서울특별시 구로구 경인로67길 149 (신도림동),37.5137455,126.8832896
서울특별시 구로구 신도림동 276-4,,37.5128272,126.880891
서울특별시 서대문구 대신동 143-18,,37.5621604,126.9426549
서울특별시 구로구 신도림동 643-1,,37.51036,126.8821573
서울특별시 서대문구 대신동 143-10,,37.5667584,126.9466898
서울특별시 강서구 가양동 449-31,,37.5572943,126.8634909
서울특별시 강서구 등촌동 666-93,,37.5519421,126.865593
서울특별시 서대문구 홍은동 368-1,,37.5824465,126.9260006
서울특별시 구로구 구로동 105-2,서울특별시 구로구 가마산로27길 17 (구로동),37.4976446,126.8906068
서울특별시 마포구 대흥동 40-6,,37.5508627,126.9439056
서울특별시 구로구 구로동 487-117,,37.4971993,126.8823614
서울특별시 강동구 성내동 450-40,,37.5271886,127.135876
서울특별시 송파구 잠실동 146,,37.5074603,127.0714625
서울특별시 구로구 구로동 772,서울특별시 구로구 디지털로27길 140-1 (구로동),37.4869885,126.8879685
서울특별시 은평구 구산동 25-29,,37.60781679999999,126.9108013
서울특별시 동작구 흑석동 339-4,,37.50115940000001,126.959923
서울특별시 마포구 신수동 34-7,,37.5489289,126.9395909
서울특별시 은평구 구산동 18-35,,37.60899360000001,126.9109565
서울특별시 마포구 신수동 19-7,,37.5490467,126.9393353
서울특별시 마포구 신수동 9-1,서울특별시 마포구 독막로 180-1 (구수동),37.5475127,126.937349
서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로 348 (대치동),37.4991887,127.0633458
서울특별시 은평구 구산동 211-1,서울특별시 은평구 갈현로 169 (구산동),37.6091154,126.9066975
서울특별시 송파구 잠실동 260,,37.5065911,127.0803988
서울특별시 강동구 성내동 582,,37.5310403,127.1238343
서울특별시 송파구 잠실동 288,,37.5056662,127.0877221
서울특별시 은평구 갈현동 535-3,,37.6148398,126.9113053
서울특별시 은평구 갈현동 506-5,서울특별시 은평구 갈현로 197 (갈현동),37.6154011,126.9129186
서울특별시 강남구 대치동 988-2,서울특별시 강남구 삼성로 308 (대치동),37.4991887,127.0633458
서울특별시 노원구 공릉동 425-5,,37.6271046,127.076584
서울특별시 강남구 청담동 145,,37.5263621,127.0448804
서울특별시 강남구 신사동 667-35,서울특별시 강남구 압구정로 110-2 (신사동),37.52617730000001,127.0284764
서울특별시 강서구 방화동 834-7,,37.5733275,126.819512
서울특별시 강남구 대치동 931-20,서울특별시 강남구 삼성로 329 (대치동),37.4991887,127.0633458
서울특별시 은평구 갈현동 389-8,,37.6251833,126.9175637
서울특별시 강남구 대치동 931-19,서울특별시 강남구 삼성로 331 (대치동),37.4991887,127.0633458
서울특별시 강남구 신사동 668-26,,37.5249209,127.0380016
서울특별시 강남구 대치동 913-16,서울특별시 강남구 삼성로 337 (대치동),37.4991887,127.0633458
서울특별시 강서구 방화동 816-1,,37.5788528,126.8123112
서울특별시 마포구 염리동 532-9,"서울특별시 마포구 대흥로24길 24 (염리동, 마포프레스티지자이)",37.55362400000001,126.9473546
서울특별시 강남구 신사동 653-18,서울특별시 강남구 도산대로49길 18 (신사동),37.5240648,127.0373461
서울특별시 강남구 대치동 913-11,서울특별시 강남구 삼성로 345 (대치동),37.4991887,127.0633458
서울특별시 강남구 청담동 139-2,,37.5251483,127.0416186
서울특별시 관악구 신림동 1642-18,,37.47855759999999,126.9273127
서울특별시 강남구 대치동 912-21,서울특별시 강남구 역삼로 468 (대치동),37.5028181,127.0584039
서울특별시 마포구 염리동 533-6,,37.5491616,126.9472617
서울특별시 은평구 진관동 100-3,서울특별시 은평구 통일로 1010 (진관동),37.6240118,126.923912
서울특별시 금천구 시흥동 1002-7,,37.4511153,126.8988256
서울특별시 관악구 신림동 808-408,,37.4779665,126.9329557
서울특별시 관악구 신림동 1641-103,,37.484011,126.9299442
서울특별시 강남구 청담동 139-8,,37.5249279,127.0461065
서울특별시 강동구 성내동 537-16,서울특별시 강동구 성내로5길 21 (성내동),37.5308793,127.1235817
서울특별시 관악구 신림동 75-44,,37.4835038,126.931001
서울특별시 금천구 시흥동 991-21,서울특별시 금천구 시흥대로51길 15 (시흥동),37.4509678,126.9008748
서울특별시 관악구 신림동 487-23,,37.4835147,126.9201933
서울특별시 마포구 망원동 417-6,,37.5553372,126.9011088
서울특별시 강동구 상일동 191,,37.5493148,127.1708344
서울특별시 관악구 신림동 502-44,,37.48636339999999,126.915054
서울특별시 마포구 망원동 397-5,,37.5531496,126.9033073
서울특별시 금천구 시흥동 937-2,서울특별시 금천구 시흥대로38길 61 (시흥동),37.4466287,126.9041882
서울특별시 관악구 신림동 500,서울특별시 관악구 관천로19길 100 (신림동),37.4868361,126.9164067
서울특별시 금천구 시흥동 1001-2,,37.4465857,126.9045539
서울특별시 은평구 대조동 14-132,서울특별시 은평구 불광로 16 (대조동),37.6096545,126.9282583
서울특별시 은평구 녹번동 131-157,서울특별시 은평구 진흥로 158 (녹번동),37.6033049,126.9236823
서울특별시 은평구 녹번동 144-11,서울특별시 은평구 진흥로 124 (녹번동),37.6070626,126.928674
서울특별시 송파구 장지동 834-4,,37.4858848,127.1330199
서울특별시 강서구 마곡동 789-10,,37.5609908,126.8362603
서울특별시 송파구 문정동 641-2,,37.4817748,127.1154865
서울특별시 은평구 응암동 91-10,,37.5994832,126.9176707
서울특별시 양천구 신정동 318-19,"서울특별시 양천구 목동서로 291 (신정동, 제이월드빌)",37.5214174,126.8694678
서울특별시 마포구 공덕동 464-4,,37.5500814,126.9523838
서울특별시 양천구 신정동 318-5,서울특별시 양천구 목동서로 285 (신정동),37.5218412,126.8691571
서울특별시 마포구 서교동 444-1,서울특별시 마포구 월드컵로 54 (서교동),37.5541384,126.9120201
서울특별시 은평구 응암동 114-9,서울특별시 은평구 증산로 478 (응암동),37.5983459,126.9161046
서울특별시 서대문구 연희동 78-31,,37.5729066,126.9354329
서울특별시 마포구 공덕동 457,"서울특별시 마포구 마포대로7길 22 (공덕동, 래미안 공덕3차)",37.5476798,126.9521585
서울특별시 양천구 목동 904-4,,37.5320801,126.875223
서울특별시 양천구 목동 904-2,,37.5310453,126.8712691
서울특별시 은평구 응암동 577-49,서울특별시 은평구 가좌로 236 (응암동),37.5908909,126.9165868
서울특별시 서대문구 연희동 79-11,서울특별시 서대문구 연희로 180 (연희동),37.5728937,126.9357433
서울특별시 서대문구 연희동 75-14,,37.5727093,126.9369042
서울특별시 강서구 등촌동 709-21,,37.5605736,126.8441775
서울특별시 노원구 중계동 366-6,서울특별시 노원구 한글비석로 264 (중계동),37.6509746,127.0771635
서울특별시 관악구 신림동 808-407,서울특별시 관악구 신림로 258 (신림동),37.4867897,126.9276112
서울특별시 도봉구 창동 660-5,,37.646645,127.0345753
서울특별시 관악구 봉천동 978-3,,37.4817717,126.9518912
서울특별시 강서구 마곡동 727-1499,,37.5706297,126.8298909
서울특별시 마포구 공덕동 477,"서울특별시 마포구 백범로 152 (공덕동, 공덕파크자이)",37.5451941,126.9471063
서울특별시 노원구 중계동 377,,37.6508225,127.0746889
서울특별시 마포구 대흥동 128-1,서울특별시 마포구 대흥로 지하85 (대흥동),37.5497599,126.9431416
서울특별시 도봉구 창동 252-2,,37.6549573,127.0458813
서울특별시 노원구 중계동 431-4,,37.6548908,127.0737301
서울특별시 송파구 송파동 69,서울특별시 송파구 백제고분로 지하368 (석촌동),37.5024352,127.1026694
서울특별시 마포구 서교동 414,,37.5496176,126.9215958
서울특별시 관악구 봉천동 1712-19,,37.4909718,126.9475824
서울특별시 양천구 목동 905-16,서울특별시 양천구 목동서로 117 (목동),37.5327578,126.8760389
서울특별시 동작구 본동 487,"서울특별시 동작구 매봉로 99 (본동, 한신휴플러스아파트)",37.508958,126.9501128
서울특별시 마포구 서교동 365-28,,37.5513265,126.9213721
서울특별시 양천구 목동 902-5,,37.5363636,126.8779636
서울특별시 관악구 봉천동 975-12,,37.4833184,126.9457657
서울특별시 관악구 신림동 107-42,,37.4739189,126.9357865
서울특별시 관악구 신림동 106-2,,37.4742066,126.9362979
서울특별시 관악구 신림동 107-1,,37.47478359999999,126.9364153
서울특별시 마포구 서교동 406,서울특별시 마포구 와우산로 90-1 (서교동),37.5522458,126.9239753
서울특별시 강서구 가양동 1484-2,,37.5610004,126.8596157
서울특별시 송파구 송파동 15-4,서울특별시 송파구 송파대로 456 (송파동),37.5051072,127.1135469
서울특별시 마포구 망원동 417-2,"서울특별시 마포구 망원로 36 (망원동, 한강로얄스위트아파트)",37.5562859,126.9009409
서울특별시 송파구 송파동 19-10,서울특별시 송파구 송파대로 438 (송파동),37.5051072,127.1135469
서울특별시 동작구 상도동 180-2,서울특별시 동작구 장승배기로 71 (상도동),37.50397359999999,126.9391936
서울특별시 용산구 청파동1가,서울특별시 용산구 청파로 304 (청파동1가),37.5487915,126.9674681
서울특별시 마포구 망원동 417-36,,37.5549263,126.9006862
서울특별시 강서구 등촌동 709-22,,37.5593836,126.8416396
서울특별시 동작구 상도동 451,,37.5057272,126.9350154
서울특별시 마포구 합정동 403,,37.5466425,126.9193764
서울특별시 용산구 서계동 266-53,서울특별시 용산구 만리재로 136-1 (서계동),37.5516038,126.962673
서울특별시 마포구 망원동 394-25,,37.5522972,126.9047326
서울특별시 관악구 신림동 1425-3,서울특별시 관악구 신림로70길 6 (신림동),37.4875376,126.9292832
서울특별시 강서구 등촌동 675-3,,37.5590088,126.8413292
서울특별시 마포구 합정동 442-5,,37.5518149,126.9049942
서울특별시 강서구 화곡동 1111-8,,37.5530804,126.8522914
서울특별시 동작구 대방동 466-11,,37.4990523,126.922683
서울특별시 양천구 신월동 104-9,서울특별시 양천구 곰달래로13길 62 (신월동),37.5351028,126.8347039
서울특별시 송파구 가락동 80,"서울특별시 송파구 송파대로28길 27 (가락동, 송파 성원상떼빌)",37.4950134,127.1204127
서울특별시 강서구 화곡동 376-42,서울특별시 강서구 월정로 184-1 (화곡동),37.5351963,126.8353991
서울특별시 송파구 오금동 6-2,,37.5073516,127.1327746
서울특별시 송파구 오금동 38-4,서울특별시 송파구 마천로 94 (오금동),37.5081673,127.1342355
서울특별시 강서구 화곡동 산38-11,,37.5411307,126.8475489
서울특별시 마포구 용강동 508,"서울특별시 마포구 토정로31길 24 (용강동, 이편한세상 마포리버파크)",37.5415904,126.9435899
서울특별시 강서구 마곡동 754-6,,37.5699454,126.8253231
서울특별시 송파구 가락동 95-3,,37.4982713,127.1159541
서울특별시 강서구 마곡동 756-10,,37.5695073,126.8265288
서울특별시 마포구 용강동 7-14,,37.5423545,126.9441787
서울특별시 송파구 방이동 89-29,,37.5198395,127.1370571
서울특별시 송파구 문정동 305-3,,37.4826931,127.1240834
서울특별시 마포구 망원동 454-7,"서울특별시 마포구 망원로 12 (망원동, 망원아트빌라)",37.5557291,126.8982276
서울특별시 마포구 현석동 6-3,,37.5434859,126.9341991
서울특별시 송파구 문정동 224,,37.4866162,127.1211063
서울특별시 송파구 문정동 500,,37.4862576,127.1147445
서울특별시 송파구 방이동 88-10,서울특별시 송파구 올림픽로 474 (방이동),37.5156746,127.1253915
서울특별시 서대문구 홍은동 137-8,,37.5937291,126.9408229
서울특별시 동작구 신대방동 344-78,,37.49567810000001,126.9269036
서울특별시 강동구 성내동 450-13,,37.524383,127.130918
서울특별시 강동구 성내동 603,"서울특별시 강동구 양재대로81길 16 (성내동, 신일유토빌)",37.5358904,127.1282323
서울특별시 동작구 상도동 533,"서울특별시 동작구 상도로 346-2 (상도동, 힐스테이트 상도 프레스티지)",37.496535,126.9489465
서울특별시 동작구 상도동 518-1,,37.4990481,126.9512405
서울특별시 은평구 녹번동 83-71,,37.602605,126.9265755
서울특별시 은평구 녹번동 84-1,,37.603138,126.9282657
서울특별시 동작구 상도동 353-2,서울특별시 동작구 상도로 120 (상도동),37.5012299,126.9335256
서울특별시 은평구 녹번동 187,,37.6019372,126.9284328
서울특별시 구로구 구로동 489-1,,37.4980032,126.8841383
서울특별시 관악구 신림동 1493-7,,37.4803989,126.9100399
서울특별시 영등포구 당산동5가 14-4,서울특별시 영등포구 당산로 220-2 (당산동5가),37.53208679999999,126.9012
서울특별시 송파구 장지동 917-6,,37.4760052,127.1438573
서울특별시 강남구 도곡동 462,"서울특별시 강남구 남부순환로 2740 (도곡동, 개포럭키아파트)",37.486157,127.0462707
서울특별시 강남구 도곡동 462-3,,37.4863329,127.0459047
서울특별시 강동구 성내동 412,"서울특별시 강동구 풍성로 203 (성내동, 둔촌역아치스톤)",37.5296255,127.134622
서울특별시 영등포구 대림동 1117-6,,37.4873114,126.8984437
서울특별시 강동구 성내동 541,서울특별시 강동구 성내로 39 (성내동),37.529455,127.1250754
서울특별시 강남구 도곡동 179-1,서울특별시 강남구 남부순환로 2742-2 (도곡동),37.48859059999999,127.0452757
서울특별시 서초구 서초동 1332-11,,37.4928,127.0242544
서울특별시 강남구 도곡동 411-9,서울특별시 강남구 남부순환로 2718 (도곡동),37.48859059999999,127.0452757
서울특별시 서초구 서초동 1324-15,,37.4932944,127.0227713
서울특별시 서초구 서초동 1333,"서울특별시 서초구 사임당로 137 (서초동, 신동아아파트)",37.4912532,127.0242419
서울특별시 서초구 서초동 1399-1,,37.4935127,127.0240806
서울특별시 강남구 논현동 16-48,서울특별시 강남구 강남대로146길 27 (논현동),37.51662400000001,127.0259403
서울특별시 강남구 논현동 279-74,,37.5155372,127.0224185
서울특별시 강남구 논현동 16-30,서울특별시 강남구 도산대로8길 20 (논현동),37.5155911,127.0222189
서울특별시 강남구 논현동 16-31,서울특별시 강남구 도산대로8길 22 (논현동),37.515406,127.0223086
서울특별시 강남구 도곡동 163-7,,37.487858,127.0458768
서울특별시 서초구 서초동 1330-11,서울특별시 서초구 서초대로78길 56 (서초동),37.4930003,127.0289153
서울특별시 강남구 논현동 280-1,,37.516025,127.0213762
서울특별시 강남구 논현동 279-51,,37.5165606,127.0226131
서울특별시 강남구 도곡동 179-2,서울특별시 강남구 남부순환로 지하2744 (도곡동),37.48859059999999,127.0452757
서울특별시 강남구 논현동 4-7,서울특별시 강남구 도산대로8길 7 (논현동),37.5165215,127.0222336
서울특별시 서초구 서초동 1398,,37.4949221,127.0269588
서울특별시 강남구 논현동 4-25,서울특별시 강남구 도산대로 128 (논현동),37.5170071,127.0225572
서울특별시 강남구 논현동 279-52,,37.5164178,127.0236661
서울특별시 서초구 서초동 1328-11,서울특별시 서초구 강남대로 359 (서초동),37.4947834,127.0285982
서울특별시 서초구 서초동 1316-16,,37.49801,127.0247112
서울특별시 서초구 서초동 1316-13,"서울특별시 서초구 강남대로61길 23 (서초동, 현대성우주상복합아파트)",37.4984713,127.0242506
서울특별시 서초구 서초동 1417,,37.498948,127.0251072
서울특별시 송파구 마천동 307-14,서울특별시 송파구 마천로57길 5 (마천동),37.501862,127.1481521
서울특별시 서초구 서초동 1317-1,서울특별시 서초구 강남대로61길 13 (서초동),37.4988351,127.0254016
서울특별시 송파구 마천동 204,,37.49684570000001,127.1541268
서울특별시 송파구 마천동 207-4,,37.496542,127.1543403
서울특별시 서초구 서초동 1393,,37.5000705,127.0258353
서울특별시 서초구 서초동 1305-6,서울특별시 서초구 강남대로 433 (서초동),37.5010214,127.0256159
서울특별시 구로구 구로동 64-1,,37.49559929999999,126.8913461
서울특별시 송파구 마천동 45-4,,37.4999428,127.1474716
서울특별시 구로구 구로동 184-1,서울특별시 구로구 디지털로33길 12 (구로동),37.4864777,126.8961007
서울특별시 영등포구 대림동 906-89,서울특별시 영등포구 신길로15길 16-2 (대림동),37.4970565,126.9065815
서울특별시 구로구 구로동 197-48,서울특별시 구로구 디지털로29길 38 (구로동),37.4844391,126.8932846
서울특별시 구로구 구로동 197-15,,37.4845008,126.892659
서울특별시 영등포구 영등포동8가 62-1,서울특별시 영등포구 영중로 125 (영등포동8가),37.5283544,126.9053409
서울특별시 송파구 방이동 19-2,,37.5136501,127.1203429
서울특별시 강동구 둔촌동 227-7,서울특별시 강동구 강동대로 지하303 (둔촌동),37.5221461,127.1337753
서울특별시 강서구 가양동 151-2,,37.5698331,126.8415766
서울특별시 영등포구 문래동6가 19-1,,37.5176728,126.8868582
서울특별시 관악구 봉천동 1736-4,서울특별시 관악구 양녕로16길 8 (봉천동),37.4898895,126.946123
서울특별시 금천구 시흥동 1027,"서울특별시 금천구 시흥대로 165 (시흥동, 남서울힐스테이트)",37.447804,126.9012343
서울특별시 강서구 가양동 1479-11,서울특별시 강서구 양천로57길 5 (가양동),37.5637635,126.8526467
서울특별시 강동구 둔촌동 72-11,,37.5286502,127.1423215
서울특별시 은평구 응암동 229-13,서울특별시 은평구 백련산로 100 (응암동),37.5945038,126.9231175
서울특별시 금천구 시흥동 1000-146,,37.4478802,126.9070513
서울특별시 은평구 응암동 746-34,,37.5859676,126.9219839
서울특별시 강남구 도곡동 421-24,,37.4819059,127.0435842
서울특별시 관악구 신림동 1745,"서울특별시 관악구 남부순환로180길 6 (신림동, 최강타워)",37.4839447,126.9306227
서울특별시 금천구 시흥동 1000-111,,37.4510488,126.9005637
서울특별시 은평구 응암동 761-9,,37.5870505,126.9230484
서울특별시 강서구 가양동 산1-4,,37.568144,126.8499197
서울특별시 송파구 풍납동 178-9,,37.5369061,127.1156286
서울특별시 강남구 청담동 147,,37.5295365,127.0455911
서울특별시 서대문구 대신동 50,서울특별시 서대문구 성산로 515 (대신동),37.5642199,126.9443096
서울특별시 서대문구 대신동 115,서울특별시 서대문구 성산로 557 (대신동),37.5642199,126.9443096
서울특별시 강남구 논현동 279-76,,37.5155432,127.026966
서울특별시 서대문구 신촌동 34-1,서울특별시 서대문구 성산로 570 (신촌동),37.5666907,126.947507
서울특별시 강남구 역삼동 711-3,"서울특별시 강남구 언주로 420 (역삼동, 역삼자이아파트)",37.499717,127.044356
서울특별시 강남구 논현동 26,서울특별시 강남구 강남대로140길 47 (논현동),37.5133562,127.0223807
서울특별시 양천구 목동 923-1,,37.5265998,126.870974
서울특별시 강남구 역삼동 805-14,,37.5020773,127.0448703
서울특별시 강남구 역삼동 706-19,서울특별시 강남구 테헤란로44길 8 (역삼동),37.5023262,127.0444546
서울특별시 강남구 논현동 279-75,,37.5157208,127.0241141
서울특별시 강남구 논현동 14,서울특별시 강남구 논현로145길 66 (논현동),37.5157777,127.0241837
서울특별시 강남구 논현동 14-1,서울특별시 강남구 논현로149길 67-16 (논현동),37.5159629,127.0239761
서울특별시 강남구 도곡동 463,서울특별시 강남구 남부순환로 2748 (도곡동),37.48859059999999,127.0452757
서울특별시 양천구 목동 917-9,서울특별시 양천구 목동동로 293 (목동),37.5281764,126.8758132
서울특별시 강남구 역삼동 902,"서울특별시 강남구 테헤란로44길 26 (역삼동, 강남센트럴아이파크)",37.5000654,127.0459564
서울특별시 강남구 역삼동 709-5,"서울특별시 강남구 테헤란로52길 16 (역삼동, 테헤란아이파크)",37.5027133,127.0469331
서울특별시 강남구 역삼동 805-16,,37.5021296,127.0471567
서울특별시 은평구 신사동 192-2,,37.5921598,126.905766
서울특별시 서대문구 홍제동 372-1,,37.588624,126.9462574
